TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
QL061322OVER_TAOLL_CM03,,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,-175,7,-2500,N,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|-778.13|OVERCHARGED|PAYCALCULATED|TAXACTIONOVERRIDE|-1000.000000|49.9|-175.0|-224.9|Y
QL061322OVER_TAOLL_CM03,,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,-297.18,9.25,-2500,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|-778.13|OVERCHARGED|PAYCHARGED|TAXACTIONOVERRIDE|-1000.000000|65.94|-231.25|-297.18|Y
QL061322OVER_TAOLL_CM03,,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,-150,6,-2500,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|OVERCHARGED|PAYCALCULATED|TAXACTIONOVERRIDE|-1000.000000|42.77|-150.0|-192.77|Y
QL061322OVER_TAOLL_CM04,,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,-812.5,0,0,N,,"SELLER_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|OVERCHARGED|PAYCHARGED|TAXACTIONOVERRIDE|-1000.000000|62.5|0.0|-812.5|Y
QL061322OVER_TAOLL_CM04,,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,-62.5,0,0,N,,"CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|OVERCHARGED|PAYCHARGED|TAXACTIONOVERRIDE|-1000.000000|62.5|0.0|-62.5|Y
QL061322OVER_TAOLL_CM04,,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,N,,"CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|OVERCHARGED|PAYCALCULATED|TAXACTIONOVERRIDE|-1000.000000|62.5|0.0|-62.5|Y
QL061322OVER_TAOLL_CM04,,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,N,,"SELLER_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|OVERCHARGED|PAYCALCULATED|TAXACTIONOVERRIDE|-1000.000000|62.5|0.0|-62.5|Y
QL061322UNDER_TAOLL_A01,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,450,4.5,10000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|887.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|300.000000|-587.5|887.5|300|Y
QL061322UNDER_TAOLL_A01,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,37.5,0.375,10000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|887.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|300.000000|-587.5|887.5|300|Y
QL061322UNDER_TAOLL_A01,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,100,4,10000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|887.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|300.000000|-587.5|887.5|300|Y
QL061322UNDER_TAOLL_A01,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,300,8.875,10000,N,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|887.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|300.000000|-587.5|887.5|300|Y
QL061322UNDER_TAOLL_A02,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,887.5,8.875,10000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|887.5|UNDERCHARGED|PAYCALCULATED|TAXACTIONOVERRIDE|300.000000|-587.5|887.5|300|Y
QL061322UNDER_TAOLL_A03,,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,25,1,2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|300.000000|-107.53|175.0|67.47|Y
QL061322UNDER_TAOLL_A03,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,221.88,8.875,2500,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCALCULATED|TAXACTIONOVERRIDE|300.000000|-136.34|221.88|85.54|Y
QL061322UNDER_TAOLL_A03,,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,67.47,7,2500,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|300.000000|-107.53|175.0|67.47|Y
QL061322UNDER_TAOLL_A03,,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,82.53,6,2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|300.000000|-107.53|175.0|67.47|Y
QL061322UNDER_TAOLL_A03,,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,57.83,6,2500,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|300.000000|-92.17|150.0|57.83|Y
QL061322UNDER_TAOLL_A03,,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,92.17,6,2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|300.000000|-92.17|150.0|57.83|Y
QL061322UNDER_TAOLL_A03,,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,231.25,9.25,2500,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|UNDERCHARGED|PAYCALCULATED|TAXACTIONOVERRIDE|300.000000|-142.09|231.25|89.16|Y
QL061322UNDER_TAOLL_CM01,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,-450,4.5,-10000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|-300.000000|-587.5|-887.5|-300|Y
QL061322UNDER_TAOLL_CM01,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,-300,8.875,-10000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|-300.000000|-587.5|-887.5|-300|Y
QL061322UNDER_TAOLL_CM01,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,-37.5,0.375,-10000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|-300.000000|-587.5|-887.5|-300|Y
QL061322UNDER_TAOLL_CM01,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,-100,4,-10000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|-300.000000|-587.5|-887.5|-300|Y
QL061322UNDER_TAOLL_CM02,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,-887.5,8.875,-10000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|UNDERCHARGED|PAYCALCULATED|TAXACTIONOVERRIDE|-300.000000|-587.5|-887.5|-300|Y
QL061322UNDER_TAOLL_CM03,,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,-25,1,-2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|-300.000000|-107.53|-175.0|-67.47|Y
QL061322UNDER_TAOLL_CM03,,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,-231.25,9.25,-2500,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCALCULATED|TAXACTIONOVERRIDE|-300.000000|-142.09|-231.25|-89.16|Y
QL061322UNDER_TAOLL_CM03,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,-221.88,8.875,-2500,N,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCALCULATED|TAXACTIONOVERRIDE|-300.000000|-136.34|-221.88|-85.54|Y
QL061322UNDER_TAOLL_CM03,,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,-82.53,6,-2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|-300.000000|-107.53|-175.0|-67.47|Y
QL061322UNDER_TAOLL_CM03,,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,-67.47,7,-2500,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|-300.000000|-107.53|-175.0|-67.47|Y
QL061322UNDER_TAOLL_CM03,,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,-92.17,6,-2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|-300.000000|-92.17|-150.0|-57.83|Y
QL061322UNDER_TAOLL_CM03,,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,-57.83,6,-2500,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|UNDERCHARGED|PAYCHARGEDACCRDIFF|TAXACTIONOVERRIDE|-300.000000|-92.17|-150.0|-57.83|Y
QL061322ZERO_TAOLL_A01,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,450,4.5,10000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|887.5|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-887.5|887.5||Y
QL061322ZERO_TAOLL_A01,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,37.5,0.375,10000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|887.5|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-887.5|887.5||Y
QL061322ZERO_TAOLL_A01,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,400,4,10000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|887.5|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-887.5|887.5||Y
QL061322ZERO_TAOLL_A02,,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,N,,"CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y
QL061322ZERO_TAOLL_A03,,"VERTEX US TAX",CITY,STD,CI-VTL-060010100,112.5,4.5,2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"COMMERCE CITY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-273.53|||Y
QL061322ZERO_TAOLL_A03,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,0,8.875,2500,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|PAYCHARGED|TAXACTIONOVERRIDE|0|-221.88|221.88|0|Y
QL061322ZERO_TAOLL_A03,,"VERTEX US TAX",SALES_TAX_DISTRICT_3,STD,DI-VTL-78399,2.5,0.1,2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"SCIENTIFIC AND CULTURAL FACILITIES DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-273.53|||Y
QL061322ZERO_TAOLL_A03,,"VERTEX US TAX",SALES_TAX_DISTRICT_4,STD,DI-VTL-78135,25,1,2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"REGIONAL TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-273.53|||Y
QL061322ZERO_TAOLL_A03,,"VERTEX US TAX",STATE,STD,ST-VTL-060000000,72.5,2.9,2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,COLORADO,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-273.53|||Y
QL061322ZERO_TAOLL_A03,,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,150,6,2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-150.0|||Y
QL061322ZERO_TAOLL_A03,,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,0,9.25,2500,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|PAYCHARGED|TAXACTIONOVERRIDE|0|-231.25|231.25|0|Y
QL061322ZERO_TAOLL_A04,,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,N,,"CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y
QL061322ZERO_TAOLL_A04,,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,N,,"SELLER_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y
QL061322ZERO_TAOLL_A04,,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,N,,"SELLER_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y
QL061322ZERO_TAOLL_A04,,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,N,,"SELLER_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y
QL061322ZERO_TAOLL_CM01,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,-450,4.5,-10000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-887.5|-887.5||Y
QL061322ZERO_TAOLL_CM01,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,-37.5,0.375,-10000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-887.5|-887.5||Y
QL061322ZERO_TAOLL_CM01,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,-400,4,-10000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-887.5|-887.5||Y
QL061322ZERO_TAOLL_CM02,,"VERTEX US TAX",STATE,STD,ST-VTL-080000000,0,0,0,N,,"CONSUMERS_USE|Occupation Use Tax / No Sales or Use Tax Imposed|General Sales and Use Tax",,DELAWARE,NONTAXABLE|DEFAULT|||||||||F,RIUS104111|0.0|MATCHED|PAYCHARGED||0|0.0|0.0|0|Y
QL061322ZERO_TAOLL_CM03,,"VERTEX US TAX",CITY,STD,CI-VTL-060010100,-112.5,4.5,-2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"COMMERCE CITY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|TAXACTIONOVERRIDE|0|-273.53|||Y
