TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
BP092321_MATCH_A02,14,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,450,18,2500,N,100,VAT|IGST|IGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|1800.0|MATCHED|PAYCHARGED||1800.000000|0.000000|450.0|450|Y
BP092321_MATCH_CM01,16,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,-900,9,-10000,N,100,VAT|CGST|CGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|MATCHED|PAYCHARGED||-1800.000000|0.000000|-1800.0|-1800|Y
BP092321_MATCH_CM01,16,"VERTEX IN GST","STATE IN SGST INPUT",VTX_IN_S_I_STD,VTX_IN_ST_803560020,-900,9,-10000,N,100,VAT|SGST|SGST,SUPSITEMH12345||||,MAHARASHTRA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|MATCHED|PAYCHARGED||-1800.000000|0.000000|-1800.0|-1800|Y
BP092321_MATCH_CM02,18,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,-225,9,-2500,N,100,VAT|CGST|CGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|MATCHED|PAYCHARGED||-1800.000000|0.000000|-450.0|-450|Y
BP092321_MATCH_CM02,18,"VERTEX IN GST","STATE IN SGST INPUT",VTX_IN_S_I_STD,VTX_IN_ST_803560020,-225,9,-2500,N,100,VAT|SGST|SGST,SUPSITEMH12345||||,MAHARASHTRA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|MATCHED|PAYCHARGED||-1800.000000|0.000000|-450.0|-450|Y
BP092321_MATCH_CM02,19,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDHRA PRADESH",NO_TAX|||||21|||||F,RIUS104111|-1800.0|MATCHED|PAYCHARGED||-1800.000000|0.000000|-450.0|-450|Y
BP092321_MATCH_CM02,19,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDHRA PRADESH",NO_TAX|||||21|||||F,RIUS104111|-1800.0|MATCHED|PAYCHARGED||-1800.000000|0.000000|-450.0|-450|Y
BP092321_MATCH_CM02,19,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,-450,18,-2500,N,100,VAT|IGST|IGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|MATCHED|PAYCHARGED||-1800.000000|0.000000|-450.0|-450|Y
BP092321_ASSUME_A02,2,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDHRA PRADESH",NO_TAX|||||21|||||F,RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|1800.0|300|Y
BP092321_ASSUME_A02,2,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDHRA PRADESH",NO_TAX|||||21|||||F,RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|1800.0|300|Y
BP092321_ASSUME_A02,2,"VERTEX IN GST","COUNTRY IN IGST INPUT",VTX_IN_IGST_I_STD,VTX_IN_803560000,300,18,10000,N,100,VAT|IGST|IGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|1800.0|300|Y
BP092321_MATCH_CM02,20,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDAMAN AND NICOBAR ISLANDS",NO_TAX|||||21|||||F,RIUS104111|-1800.0|MATCHED|PAYCHARGED||-1800.000000|0.000000|-450.0|-450|Y
BP092321_MATCH_CM02,20,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDAMAN AND NICOBAR ISLANDS",NO_TAX|||||21|||||F,RIUS104111|-1800.0|MATCHED|PAYCHARGED||-1800.000000|0.000000|-450.0|-450|Y
BP092321_MATCH_CM02,20,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,-450,18,-2500,N,100,VAT|IGST|IGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|MATCHED|PAYCHARGED||-1800.000000|0.000000|-450.0|-450|Y
BP092321_MATCH_CM02,21,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,DELHI,NO_TAX|||||21|||||F,RIUS104111|-1800.0|MATCHED|PAYCHARGED||-1800.000000|0.000000|-450.0|-450|Y
BP092321_MATCH_CM02,21,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,DELHI,NO_TAX|||||21|||||F,RIUS104111|-1800.0|MATCHED|PAYCHARGED||-1800.000000|0.000000|-450.0|-450|Y
BP092321_MATCH_CM02,21,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,-450,18,-2500,N,100,VAT|IGST|IGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|MATCHED|PAYCHARGED||-1800.000000|0.000000|-450.0|-450|Y
BP092321_ZERO_A01,23,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,INDIA,NO_TAX|||||21|||||F,RIUS104111|1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|1800.0||
BP092321_ZERO_A01,23,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,MAHARASHTRA,NO_TAX|||||21|||||F,RIUS104111|1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|1800.0||
BP092321_ZERO_A02,24,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,INDIA,NO_TAX|||||21|||||F,RIUS104111|1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|450.0||
BP092321_ZERO_A02,24,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,MAHARASHTRA,NO_TAX|||||21|||||F,RIUS104111|1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|450.0||
BP092321_ZERO_A02,25,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,"ANDHRA PRADESH",NO_TAX|||||21|||||F,RIUS104111|1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|450.0||
BP092321_ZERO_A02,25,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,INDIA,NO_TAX|||||21|||||F,RIUS104111|1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|450.0||
BP092321_ZERO_A02,26,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,"ANDAMAN AND NICOBAR ISLANDS",NO_TAX|||||21|||||F,RIUS104111|1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|450.0||
BP092321_ZERO_A02,26,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,INDIA,NO_TAX|||||21|||||F,RIUS104111|1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|450.0||
BP092321_ZERO_A02,27,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,DELHI,NO_TAX|||||21|||||F,RIUS104111|1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|450.0||
BP092321_ZERO_A02,27,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,INDIA,NO_TAX|||||21|||||F,RIUS104111|1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|450.0||
BP092321_ZERO_CM01,28,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,INDIA,NO_TAX|||||21|||||F,RIUS104111|-1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|-1800.0||
BP092321_ZERO_CM01,28,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,MAHARASHTRA,NO_TAX|||||21|||||F,RIUS104111|-1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|-1800.0||
BP092321_ZERO_CM02,29,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,INDIA,NO_TAX|||||21|||||F,RIUS104111|-1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|-450.0||
BP092321_ZERO_CM02,29,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,MAHARASHTRA,NO_TAX|||||21|||||F,RIUS104111|-1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|-450.0||
BP092321_ASSUME_CM01,3,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,-600,9,-10000,N,100,VAT|CGST|CGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|-600.000000|-1200.000000|-1800.0|-600|Y
BP092321_ASSUME_CM01,3,"VERTEX IN GST","STATE IN SGST INPUT",VTX_IN_S_I_STD,VTX_IN_ST_803560020,0,9,-10000,N,100,VAT|SGST|SGST,SUPSITEMH12345||||,MAHARASHTRA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|-600.000000|-1200.000000|-1800.0|-600|Y
BP092321_ZERO_CM02,30,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,"ANDHRA PRADESH",NO_TAX|||||21|||||F,RIUS104111|-1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|-450.0||
BP092321_ZERO_CM02,30,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,INDIA,NO_TAX|||||21|||||F,RIUS104111|-1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|-450.0||
BP092321_ZERO_CM02,31,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,"ANDAMAN AND NICOBAR ISLANDS",NO_TAX|||||21|||||F,RIUS104111|-1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|-450.0||
BP092321_ZERO_CM02,31,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,INDIA,NO_TAX|||||21|||||F,RIUS104111|-1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|-450.0||
BP092321_ZERO_CM02,32,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,DELHI,NO_TAX|||||21|||||F,RIUS104111|-1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|-450.0||
BP092321_ZERO_CM02,32,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,Y,,NONE||,,INDIA,NO_TAX|||||21|||||F,RIUS104111|-1800.0|ZEROCHARGED|ACCRUEALL|PROFILE|0.000000|-1800.000000|-450.0||
BP092321_UNDER_A01,33,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,300,9,10000,N,100,VAT|CGST|CGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|1800.0|300|Y
BP092321_UNDER_A01,33,"VERTEX IN GST","STATE IN SGST INPUT",VTX_IN_S_I_STD,VTX_IN_ST_803560020,0,9,10000,N,100,VAT|SGST|SGST,SUPSITEMH12345||||,MAHARASHTRA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|1800.0|300|Y
BP092321_UNDER_A02,35,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,75,9,2500,N,100,VAT|CGST|CGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|450.0|75|Y
BP092321_UNDER_A02,35,"VERTEX IN GST","STATE IN SGST INPUT",VTX_IN_S_I_STD,VTX_IN_ST_803560020,0,9,2500,N,100,VAT|SGST|SGST,SUPSITEMH12345||||,MAHARASHTRA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|450.0|75|Y
BP092321_UNDER_A02,36,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDHRA PRADESH",NO_TAX|||||21|||||F,RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|450.0|75|Y
BP092321_UNDER_A02,36,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDHRA PRADESH",NO_TAX|||||21|||||F,RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|450.0|75|Y
BP092321_UNDER_A02,36,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,75,18,2500,N,100,VAT|IGST|IGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|450.0|75|Y
BP092321_UNDER_A02,37,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDAMAN AND NICOBAR ISLANDS",NO_TAX|||||21|||||F,RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|450.0|75|Y
BP092321_UNDER_A02,37,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDAMAN AND NICOBAR ISLANDS",NO_TAX|||||21|||||F,RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|450.0|75|Y
BP092321_UNDER_A02,37,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,75,18,2500,N,100,VAT|IGST|IGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|450.0|75|Y
BP092321_UNDER_A02,38,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,DELHI,NO_TAX|||||21|||||F,RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|450.0|75|Y
BP092321_UNDER_A02,38,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,DELHI,NO_TAX|||||21|||||F,RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|450.0|75|Y
BP092321_UNDER_A02,38,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,75,18,2500,N,100,VAT|IGST|IGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|300.000000|-1500.000000|450.0|75|Y
BP092321_ASSUME_CM02,4,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDHRA PRADESH",NO_TAX|||||21|||||F,RIUS104111|-1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|-300.000000|-1500.000000|-1800.0|-300|Y
BP092321_ASSUME_CM02,4,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDHRA PRADESH",NO_TAX|||||21|||||F,RIUS104111|-1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|-300.000000|-1500.000000|-1800.0|-300|Y
BP092321_ASSUME_CM02,4,"VERTEX IN GST","COUNTRY IN IGST INPUT",VTX_IN_IGST_I_STD,VTX_IN_803560000,-300,18,-10000,N,100,VAT|IGST|IGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|-300.000000|-1500.000000|-1800.0|-300|Y
BP092321_UNDER_CM01,40,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,-300,9,-10000,N,100,VAT|CGST|CGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|-300.000000|-1500.000000|-1800.0|-300|Y
BP092321_UNDER_CM01,40,"VERTEX IN GST","STATE IN SGST INPUT",VTX_IN_S_I_STD,VTX_IN_ST_803560020,0,9,-10000,N,100,VAT|SGST|SGST,SUPSITEMH12345||||,MAHARASHTRA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|-300.000000|-1500.000000|-1800.0|-300|Y
BP092321_UNDER_CM02,42,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,-75,9,-2500,N,100,VAT|CGST|CGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|-300.000000|-1500.000000|-450.0|-75|Y
BP092321_UNDER_CM02,42,"VERTEX IN GST","STATE IN SGST INPUT",VTX_IN_S_I_STD,VTX_IN_ST_803560020,0,9,-2500,N,100,VAT|SGST|SGST,SUPSITEMH12345||||,MAHARASHTRA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|-300.000000|-1500.000000|-450.0|-75|Y
BP092321_UNDER_CM02,43,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDHRA PRADESH",NO_TAX|||||21|||||F,RIUS104111|-1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|-300.000000|-1500.000000|-450.0|-75|Y
BP092321_UNDER_CM02,43,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDHRA PRADESH",NO_TAX|||||21|||||F,RIUS104111|-1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|-300.000000|-1500.000000|-450.0|-75|Y
BP092321_UNDER_CM02,43,"VERTEX IN GST","COUNTRY IN CGST INPUT",VTX_IN_CGST_I_STD,VTX_IN_803560000,-75,18,-2500,N,100,VAT|IGST|IGST,SUPSITEMH12345||||,INDIA,"TAXABLE||Standard Rate|SINGLE_RATE||21|||||F",RIUS104111|-1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|-300.000000|-1500.000000|-450.0|-75|Y
BP092321_UNDER_CM02,44,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDAMAN AND NICOBAR ISLANDS",NO_TAX|||||21|||||F,RIUS104111|-1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|-300.000000|-1500.000000|-450.0|-75|Y
BP092321_UNDER_CM02,44,"VERTEX COMMON TAX","COUNTRY FV INPUT",STD,VTX_CNTRY_FV_INPUT_JURCD,0,0,0,N,,NONE||,,"ANDAMAN AND NICOBAR ISLANDS",NO_TAX|||||21|||||F,RIUS104111|-1800.0|UNDERCHARGED|PAYCHARGED|PROFILE|-300.000000|-1500.000000|-450.0|-75|Y
