TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
WD092220CM08,22,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,0,0,0,N,,"SELLER_USE|State Single Article Tax|Additional Sales and Use Tax",,TENNESSEE,NONTAXABLE|DEFAULT||TIERED|||||||F,
WD092220CM08,23,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,-10,1,-1000,N,,"SELLER_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",98-765432||||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,
WD092220CM08,23,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,-60,6,-1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM08,24,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,-10,1,-1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM08,24,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,-10,1,-1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM08,24,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,-48.5,4.85,-1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM09,25,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,-413.33,4.5,-9184.84,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM09,25,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,-34.44,.38,-9184.84,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",98-765432||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM09,25,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,-367.39,4,-9184.84,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM12,26,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,-36,2.25,-1600,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,
WD092220CM12,26,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,-700,7,-10000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM12,26,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,-44,2.75,-1600,N,,"SELLER_USE|State Single Article Tax|Additional Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||TIERED|||||||F,
WD092220CM10,27,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,-45,4.5,-1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM10,27,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,-3.75,.38,-1000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",98-765432||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM10,27,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,-40,4,-1000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM10,28,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,-90,4.5,-2000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM10,28,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,-7.5,.38,-2000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",98-765432||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM10,28,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,-80,4,-2000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM10,29,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,-90,4.5,-2000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM10,29,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,-7.5,.38,-2000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",98-765432||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM10,29,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,-80,4,-2000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM10,30,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,-90,4.5,-2000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",98-765432||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM10,30,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,-7.5,.38,-2000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",98-765432||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CM10,30,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,-80,4,-2000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
WD092220CANSCM01,79,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50,5,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM01,79,"VERTEX CA QST","PROVINCE CA QST OUTPUT",VTX_CA_QST_STD,VTX_CA_QC_OUTPUT_QST,-99.75,9.98,-1000,N,,"VAT|Quebec Sales Tax (VAT)|VAT",,QUEBEC,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM02,80,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,-150,15,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM02,80,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_NB_OUTPUT_PST,0,0,0,N,,NONE||,,"NEW BRUNSWICK","NO_TAX|NO TAX||||21|||||F",
WD092220CANSCM03,81,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50,5,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM03,81,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_BC_OUTPUT_PST,-70,7,-1000,N,,"SALES|Provincial Sales Tax (PST)|General Sales and Use Tax",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
WD092220CANSCM04,82,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50,5,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM04,82,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_AB_OUTPUT_PST,0,0,0,N,,NONE||,,ALBERTA,"NO_TAX|NO TAX||||21|||||F",
WD092220CANSCM05,83,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,-130,13,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM05,83,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_ON_OUTPUT_PST,0,0,0,N,,NONE||,,ONTARIO,"NO_TAX|NO TAX||||21|||||F",
WD092220CANSCM06,84,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50,5,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM06,84,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_MB_OUTPUT_PST,-70,7,-1000,N,,"SALES|Retail Sales Tax (RST)|General Sales and Use Tax",,MANITOBA,TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
WD092220CANSCM07,85,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_QC_OUTPUT_FEE,-2.5,.25,-1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,QUEBEC,TAXABLE|DEFAULT||QUANTITY||21|||||F,
WD092220CANSCM07,85,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50.12,5,-1002.5,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM07,85,"VERTEX CA QST","PROVINCE CA QST OUTPUT",VTX_CA_QST_STD,VTX_CA_QC_OUTPUT_QST,-100,9.98,-1002.5,N,,"VAT|Quebec Sales Tax (VAT)|VAT",,QUEBEC,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM08,86,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_NB_OUTPUT_FEE,-3.5,.35,-1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,"NEW BRUNSWICK",TAXABLE|DEFAULT||QUANTITY||21|||||F,
WD092220CANSCM08,86,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,-150.53,15,-1003.5,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM09,87,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_BC_OUTPUT_FEE,-6,.6,-1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||QUANTITY||21|||||F,
WD092220CANSCM09,87,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50.3,5,-1006,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM09,87,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_BC_OUTPUT_PST,-70.42,7,-1006,N,,"SALES|Provincial Sales Tax (PST)|General Sales and Use Tax",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
WD092220CANSCM10,88,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_AB_OUTPUT_FEE,-24,2.4,-1000,N,,"SALES|Advance Disposal Surcharge|Environmental Waste Recycling Fee",,ALBERTA,TAXABLE|DEFAULT||QUANTITY||21|||||F,
WD092220CANSCM10,88,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-51.2,5,-1024,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM11,89,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_ON_OUTPUT_FEE,0,0,-1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,ONTARIO,TAXABLE|DEFAULT||QUANTITY||21|||||F,
WD092220CANSCM11,89,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,-130,13,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM12,90,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_MB_OUTPUT_FEE,-2,.2,-1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,MANITOBA,TAXABLE|DEFAULT||QUANTITY||21|||||F,
WD092220CANSCM12,90,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50.1,5,-1002,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM12,90,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_MB_OUTPUT_PST,-70.14,7,-1002,N,,"SALES|Retail Sales Tax (RST)|General Sales and Use Tax",,MANITOBA,TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
WD092220CANSCM13,91,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50,5,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM13,91,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_BC_OUTPUT_PST,-70,7,-1000,N,,"SALES|Provincial Sales Tax (PST)|General Sales and Use Tax",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
WD092220CANSCM14,92,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50,5,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM14,92,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_AB_OUTPUT_PST,0,0,0,N,,NONE||,,ALBERTA,"NO_TAX|NO TAX||||21|||||F",
WD092220CANSCM15,93,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50,5,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM15,93,"VERTEX CA QST","PROVINCE CA QST OUTPUT",VTX_CA_QST_STD,VTX_CA_QC_OUTPUT_QST,-99.75,9.98,-1000,N,,"VAT|Quebec Sales Tax (VAT)|VAT",,QUEBEC,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM16,94,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,-130,13,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM16,94,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_ON_OUTPUT_PST,0,0,0,N,,NONE||,,ONTARIO,"NO_TAX|NO TAX||||21|||||F",
WD092220CANSCM17,95,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50,5,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM17,95,"VERTEX CA QST","PROVINCE CA QST OUTPUT",VTX_CA_QST_STD,VTX_CA_QC_OUTPUT_QST,-99.75,9.98,-1000,N,,"VAT|Quebec Sales Tax (VAT)|VAT",,QUEBEC,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM17,96,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,-150,15,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM17,96,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_NB_OUTPUT_PST,0,0,0,N,,NONE||,,"NEW BRUNSWICK","NO_TAX|NO TAX||||21|||||F",
WD092220CANSCM17,97,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50,5,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM17,97,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_BC_OUTPUT_PST,-70,7,-1000,N,,"SALES|Provincial Sales Tax (PST)|General Sales and Use Tax",,"BRITISH COLUMBIA",TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
WD092220CANSCM17,98,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50,5,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM17,98,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_AB_OUTPUT_PST,0,0,0,N,,NONE||,,ALBERTA,"NO_TAX|NO TAX||||21|||||F",
WD092220CANSCM17,99,"VERTEX CA HST","COUNTRY CA HST OUTPUT1",VTX_CA_HST_STD,VTX_CA_OUTPUT_HST,-130,13,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM17,99,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_ON_OUTPUT_PST,0,0,0,N,,NONE||,,ONTARIO,"NO_TAX|NO TAX||||21|||||F",
WD092220CANSCM17,100,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50,5,-1000,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM17,100,"VERTEX CA PST","PROVINCE CA PST OUTPUT",VTX_CA_PST_STD,VTX_CA_MB_OUTPUT_PST,-70,7,-1000,N,,"SALES|Retail Sales Tax (RST)|General Sales and Use Tax",,MANITOBA,TAXABLE|DEFAULT||SINGLE_RATE||21|||||F,
WD092220CANSCM18,101,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_QC_OUTPUT_FEE,-1.25,.13,-1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,QUEBEC,TAXABLE|DEFAULT||QUANTITY||21|||||F,
WD092220CANSCM18,101,"VERTEX CA GST","COUNTRY CA GST OUTPUT1",VTX_CA_GST_STD,VTX_CA_OUTPUT_GST,-50.06,5,-1001.25,N,,"VAT|GST/HST|Goods and Services Tax",CN887655||||,CANADA,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM18,101,"VERTEX CA QST","PROVINCE CA QST OUTPUT",VTX_CA_QST_STD,VTX_CA_QC_OUTPUT_QST,-99.88,9.98,-1001.25,N,,"VAT|Quebec Sales Tax (VAT)|VAT",,QUEBEC,"TAXABLE|OGSTC|Standard Rate|SINGLE_RATE||21|||||F",
WD092220CANSCM18,102,"VERTEX CA FEE","PROVINCE CA FEE OUTPUT",VTX_CA_FEE_STD,VTX_CA_NB_OUTPUT_FEE,-7,.7,-1000,N,,"SALES|Environmental Handling Fee|Environmental Waste Recycling Fee",,"NEW BRUNSWICK",TAXABLE|DEFAULT||QUANTITY||21|||||F,
