TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
HP072821A01,,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A02,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,45,4.5,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A02,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,3.75,.375,1000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",9876658876||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A02,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,40,4,1000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A03,,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,36,2.25,1600,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,
HP072821A03,,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,44,2.75,1600,N,,"SELLER_USE|State Single Article Tax|Additional Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||TIERED|||||||F,
HP072821A03,,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,700,7,10000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A04,,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,36,2.25,1600,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,
HP072821A04,,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,44,2.75,1600,N,,"SELLER_USE|State Single Article Tax|Additional Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||TIERED|||||||F,
HP072821A04,,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,648.97,7,9271.03,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A05,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,45,4.5,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A05,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,90,4.5,2000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A05,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,90,4.5,2000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A05,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,90,4.5,2000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A05,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,3.75,.375,1000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",9876658876||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A05,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,7.5,.375,2000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",9876658876||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A05,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,7.5,.375,2000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",9876658876||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A05,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,7.5,.375,2000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",9876658876||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A05,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,40,4,1000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A05,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,80,4,2000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A05,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,80,4,2000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A05,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,80,4,2000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A06,,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A06,,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A06,,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A06,,"VERTEX US TAX",CITY,STD,CI-VTL-450190014,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,"CASTLE VALLEY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A06,,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A06,,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A06,,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A06,,"VERTEX US TAX",COUNTY,STD,CO-VTL-450190000,10,1,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,GRAND,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A06,,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A06,,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A06,,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A06,,"VERTEX US TAX",STATE,STD,ST-VTL-450000000,48.5,4.85,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,UTAH,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A07,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,45,4.5,1000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A07,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,3.75,.375,1000,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",9876658876||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A07,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,40,4,1000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A08,,"VERTEX US TAX",STATE,STD,ST-VTL-070000000,63.5,6.35,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A08,,"VERTEX US TAX",STATE,STD,ST-VTL-070000000,63.5,6.35,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A08,,"VERTEX US TAX",STATE,STD,ST-VTL-070000000,63.5,6.35,1000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,CONNECTICUT,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A09,,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,50,1,5000,N,,"SELLER_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",9876658876||||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,
HP072821A09,,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,600,6,10000,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A10_DEC,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,2653.95,4.5,58976.54,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A10_DEC,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,221.16,.375,58976.54,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",9876658876||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A10_DEC,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,2359.06,4,58976.54,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A11_DEC1,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,2653.95,4.5,58976.55,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A11_DEC1,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,221.16,.375,58976.55,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",9876658876||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A11_DEC1,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,2359.06,4,58976.55,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A12_DEC2,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,2653.95,4.5,58976.55,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",9876658876||||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A12_DEC2,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,221.16,.375,58976.55,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",9876658876||||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A12_DEC2,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,2359.06,4,58976.55,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,
HP072821A13_CURR,,"VERTEX COMMON TAX","COUNTRY FV OUTPUT",STD,VTX_CNTRY_FV_OUTPUT_JURCD,100,10,1000,N,,"VAT|National Consumption Tax|VAT",JP20180803||||,JAPAN,"TAXABLE|DEFAULT|Standard Rate|SINGLE_RATE||21|||||F",
HP072821WTAX1,,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,700,7,10000,N,,,,,,
