TRX_NUMBER,LINE_NUMBER,TAX_REGIME_CODE,TAX,TAX_RATE_CODE,TAX_JURISDICTION_CODE,TAX_AMT,TAX_RATE,TAXABLE_AMT,SELF_ASSESSED_FLAG,PROVIDER_REC_RATE,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15
WI091521MATCH_A02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,175,7,2500,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|MATCHED|PAYCHARGED||778.130000|0.000000|175.0|175|Y
WI091521MATCH_A02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,221.88,8.875,2500,N,,"SELLER_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|MATCHED|PAYCHARGED||778.130000|0.000000|221.88|221.88|Y
WI091521MATCH_A02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,231.25,9.25,2500,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|778.13|MATCHED|PAYCHARGED||778.130000|0.000000|231.25|231.25|Y
WI091521MATCH_CM01,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-887.5,8.875,-10000,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|MATCHED|PAYCHARGED||-887.500000|0.000000|-887.5|-887.5|Y
WI091521MATCH_CM02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-231.25,9.25,-2500,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|MATCHED|PAYCHARGED||-778.130000|0.000000|-231.25|-231.25|Y
WI091521MATCH_CM02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-221.88,8.875,-2500,N,,"SELLER_USE|Local Sales and Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|MATCHED|PAYCHARGED||-778.130000|0.000000|-221.88|-221.88|Y
WI091521MATCH_CM02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-175,7,-2500,N,,"SELLER_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|-778.13|MATCHED|PAYCHARGED||-778.130000|0.000000|-175.0|-175|Y
WI091521MATCH_CM02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-150,6,-2500,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|MATCHED|PAYCHARGED||-778.130000|0.000000|-150.0|-150|Y
WI091521MAXTAX_A01,,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,50,1,5000,Y,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|650.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-650.000000|650.0||
WI091521MAXTAX_A01,,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,600,6,10000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|650.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-650.000000|650.0||
WI091521MAXTAX_CM02,,"VERTEX US TAX",COUNTY,STD,CO-VTL-100250000,-50,1,-5000,Y,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|-650.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-650.000000|-650.0||
WI091521MAXTAX_CM02,,"VERTEX US TAX",STATE,STD,ST-VTL-100000000,-600,6,-10000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-650.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-650.000000|-650.0||
WI091521OVER_A01,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,1000,8.875,10000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|887.5|OVERCHARGED|PAYCHARGED|RANGE|1000.000000|112.500000|887.5|1000|Y
WI091521OVER_A02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,192.76,6,2500,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|OVERCHARGED|PAYCHARGED|RANGE|1000.000000|221.870000|150.0|192.77|Y
WI091521OVER_A02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,224.9,7,2500,N,,"SELLER_USE|Sales and Use Tax|General Sales and Use Tax",,FLORIDA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|OVERCHARGED|PAYCHARGED|RANGE|1000.000000|221.870000|175.0|224.9|Y
WI091521OVER_A02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,285.15,8.875,2500,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|778.13|OVERCHARGED|PAYCHARGED|RANGE|1000.000000|221.870000|221.88|285.15|Y
WI091521OVER_A02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,297.19,9.25,2500,N,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|778.13|OVERCHARGED|PAYCHARGED|RANGE|1000.000000|221.870000|231.25|297.19|Y
WI091521OVER_CM01,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-1000,8.875,-10000,N,,"SELLER_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|OVERCHARGED|PAYCHARGED|RANGE|-1000.000000|112.500000|-887.5|-1000|Y
WI091521OVER_CM02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-297.19,9.25,-2500,N,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|OVERCHARGED|PAYCHARGED|RANGE|-1000.000000|221.870000|-231.25|-297.19|Y
WI091521OVER_CM02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-285.14,8.875,-2500,N,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|OVERCHARGED|PAYCHARGED|RANGE|-1000.000000|221.870000|-221.88|-285.15|Y
WI091521OVER_CM02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-224.9,7,-2500,N,,"CONSUMERS_USE|Local Sales and Use Tax (Discretionary Sales Surtax)|General Sales and Use Tax",|98-765432|||,MIAMI-DADE,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|-778.13|OVERCHARGED|PAYCHARGED|RANGE|-1000.000000|221.870000|-175.0|-224.9|Y
WI091521OVER_CM02,,"VERTEX COMMON TAX","VERTEX TAX",STD,VTX_VERTEX_TAX_JURCD,-192.77,6,-2500,N,,"SALES|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-778.13|OVERCHARGED|PAYCHARGED|RANGE|-1000.000000|221.870000|-150.0|-192.77|Y
WI091521TIERTAX_A01,,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,36,2.25,1600,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|736.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-736.000000|736.0||
WI091521TIERTAX_A01,,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,700,7,10000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|736.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-736.000000|736.0||
WI091521TIERTAX_CM01,,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,-36,2.25,-1600,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|-736.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-736.000000|-736.0||
WI091521TIERTAX_CM01,,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,-700,7,-10000,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-736.0|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-736.000000|-736.0||
WI091521ZERO_A01,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,450,4.5,10000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|887.5|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-887.500000|887.5||
WI091521ZERO_A01,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,37.5,.375,10000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|887.5|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-887.500000|887.5||
WI091521ZERO_A01,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,400,4,10000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|887.5|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-887.500000|887.5||
WI091521ZERO_A02,,"VERTEX US TAX",CITY,STD,CI-VTL-060010100,112.5,4.5,2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"COMMERCE CITY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|273.53||
WI091521ZERO_A02,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,112.5,4.5,2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|221.88||
WI091521ZERO_A02,,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,56.25,2.25,2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|231.25||
WI091521ZERO_A02,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,9.38,.375,2500,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|221.88||
WI091521ZERO_A02,,"VERTEX US TAX",SALES_TAX_DISTRICT_3,STD,DI-VTL-78399,2.5,.1,2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"SCIENTIFIC AND CULTURAL FACILITIES DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|273.53||
WI091521ZERO_A02,,"VERTEX US TAX",SALES_TAX_DISTRICT_4,STD,DI-VTL-78135,25,1,2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"REGIONAL TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|273.53||
WI091521ZERO_A02,,"VERTEX US TAX",STATE,STD,ST-VTL-060000000,72.5,2.9,2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,COLORADO,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|273.53||
WI091521ZERO_A02,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,100,4,2500,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|221.88||
WI091521ZERO_A02,,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,150,6,2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|150.0||
WI091521ZERO_A02,,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,175,7,2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|231.25||
WI091521ZERO_CM01,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,-450,4.5,-10000,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-887.500000|-887.5||
WI091521ZERO_CM01,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,-37.5,.375,-10000,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-887.500000|-887.5||
WI091521ZERO_CM01,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,-400,4,-10000,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-887.5|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-887.500000|-887.5||
WI091521ZERO_CM02,,"VERTEX US TAX",CITY,STD,CI-VTL-060010100,-112.5,4.5,-2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"COMMERCE CITY",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|-273.53||
WI091521ZERO_CM02,,"VERTEX US TAX",CITY,STD,CI-VTL-330612010,-112.5,4.5,-2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|-221.88||
WI091521ZERO_CM02,,"VERTEX US TAX",COUNTY,STD,CO-VTL-430370000,-56.25,2.25,-2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,DAVIDSON,TAXABLE|DEFAULT||TIERED|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|-231.25||
WI091521ZERO_CM02,,"VERTEX US TAX",SALES_TAX_DISTRICT_1,STD,DI-VTL-79774,-9.38,.375,-2500,Y,,"CONSUMERS_USE|Metropolitan Commuter Transportation District|General Sales and Use Tax",|98-765432|||,"METROPOLITAN COMMUTER TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|-221.88||
WI091521ZERO_CM02,,"VERTEX US TAX",SALES_TAX_DISTRICT_3,STD,DI-VTL-78399,-2.5,.1,-2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"SCIENTIFIC AND CULTURAL FACILITIES DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|-273.53||
WI091521ZERO_CM02,,"VERTEX US TAX",SALES_TAX_DISTRICT_4,STD,DI-VTL-78135,-25,1,-2500,Y,,"CONSUMERS_USE|Local Sales and Use Tax|General Sales and Use Tax",|98-765432|||,"REGIONAL TRANSPORTATION DISTRICT",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|-273.53||
WI091521ZERO_CM02,,"VERTEX US TAX",STATE,STD,ST-VTL-060000000,-72.5,2.9,-2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,COLORADO,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|-273.53||
WI091521ZERO_CM02,,"VERTEX US TAX",STATE,STD,ST-VTL-330000000,-100,4,-2500,Y,,"CONSUMERS_USE|Sales and Compensating Use Tax|General Sales and Use Tax",,"NEW YORK",TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|-221.88||
WI091521ZERO_CM02,,"VERTEX US TAX",STATE,STD,ST-VTL-390000000,-150,6,-2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,PENNSYLVANIA,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|-150.0||
WI091521ZERO_CM02,,"VERTEX US TAX",STATE,STD,ST-VTL-430000000,-175,7,-2500,Y,,"CONSUMERS_USE|Sales and Use Tax|General Sales and Use Tax",,TENNESSEE,TAXABLE|DEFAULT||SINGLE_RATE|||||||F,RIUS104111|-876.66|ZEROCHARGED|ACCRUEALL|RANGE|0.000000|-876.660000|-231.25||
